RowNum,ID,county,Year,Variable,pop,lpop,state,area,nT,nTd,density,Ldensity,Year2,elev,elevS,elevK,elevCV
1031,24,17113,1988,pop1988,126021,5.100442922,IL,3.27E-07,0,0,3.86E+11,38.48957412,1988,232.6255773,16.33707407,2.845238068,0.070229053
1032,24,17113,1989,pop1989,127624,5.105932352,IL,3.27E-07,0,0,3.91E+11,38.50780962,1989,232.6255773,16.33707407,2.845238068,0.070229053
1034,24,17113,1990,pop1990,129609,5.11263516,IL,3.27E-07,1,1,3.97E+11,38.53007586,1990,232.6255773,16.33707407,2.845238068,0.070229053
1035,24,17113,1991,pop1991,131639,5.119384575,IL,3.27E-07,2,2,4.03E+11,38.55249693,1991,232.6255773,16.33707407,2.845238068,0.070229053
1036,24,17113,1992,pop1992,133198,5.124497704,IL,3.27E-07,0,0,4.08E+11,38.56948238,1992,232.6255773,16.33707407,2.845238068,0.070229053
1037,24,17113,1993,pop1993,135395,5.131602627,IL,3.27E-07,0,0,4.15E+11,38.59308442,1993,232.6255773,16.33707407,2.845238068,0.070229053
1038,24,17113,1994,pop1994,136752,5.135933687,IL,3.27E-07,0,0,4.19E+11,38.60747189,1994,232.6255773,16.33707407,2.845238068,0.070229053
1039,24,17113,1995,pop1995,139209,5.143667314,IL,3.27E-07,3,2,4.26E+11,38.63316245,1995,232.6255773,16.33707407,2.845238068,0.070229053
1040,24,17113,1996,pop1996,140183,5.14669535,IL,3.27E-07,1,1,4.29E+11,38.64322136,1996,232.6255773,16.33707407,2.845238068,0.070229053
1041,24,17113,1997,pop1997,141699,5.151366785,IL,3.27E-07,0,0,4.34E+11,38.65873954,1997,232.6255773,16.33707407,2.845238068,0.070229053
1042,24,17113,1998,pop1998,143366,5.156446168,IL,3.27E-07,0,0,4.39E+11,38.67561288,1998,232.6255773,16.33707407,2.845238068,0.070229053
1043,24,17113,1999,pop1999,145477,5.162794337,IL,3.27E-07,0,0,4.46E+11,38.69670104,1999,232.6255773,16.33707407,2.845238068,0.070229053
1044,24,17113,2000,pop2000,150897,5.178680606,IL,3.27E-07,2,2,4.62E+11,38.74947408,2000,232.6255773,16.33707407,2.845238068,0.070229053
1045,24,17113,2001,pop2001,152622,5.18361714,IL,3.27E-07,0,0,4.67E+11,38.7658729,2001,232.6255773,16.33707407,2.845238068,0.070229053
1046,24,17113,2002,pop2002,155630,5.192093317,IL,3.27E-07,0,0,4.77E+11,38.79403015,2002,232.6255773,16.33707407,2.845238068,0.070229053
1047,24,17113,2003,pop2003,157257,5.196609986,IL,3.27E-07,0,0,4.82E+11,38.8090342,2003,232.6255773,16.33707407,2.845238068,0.070229053
1048,24,17113,2004,pop2004,158395,5.199741468,IL,3.27E-07,1,1,4.85E+11,38.81943675,2004,232.6255773,16.33707407,2.845238068,0.070229053
1049,24,17113,2005,pop2005,159374,5.202417473,IL,3.27E-07,0,0,4.88E+11,38.82832625,2005,232.6255773,16.33707407,2.845238068,0.070229053
1050,24,17113,2006,pop2006,161802,5.208983886,IL,3.27E-07,1,1,4.96E+11,38.8501394,2006,232.6255773,16.33707407,2.845238068,0.070229053
1051,24,17113,2008,pop2008,165571,5.218984272,IL,3.27E-07,0,0,5.07E+11,38.88335996,2008,232.6255773,16.33707407,2.845238068,0.070229053
1052,24,17113,2009,pop2009,167699,5.224530473,IL,3.27E-07,0,0,5.14E+11,38.90178405,2009,232.6255773,16.33707407,2.845238068,0.070229053
1053,24,17113,2010,pop2010,169872,5.2301218,IL,3.27E-07,0,0,5.20E+11,38.92035803,2010,232.6255773,16.33707407,2.845238068,0.070229053
1054,24,17113,2011,pop2011,170739,5.232332733,IL,3.27E-07,1,1,5.23E+11,38.92770259,2011,232.6255773,16.33707407,2.845238068,0.070229053
1055,24,17113,2012,pop2012,172281,5.236237384,IL,3.27E-07,0,0,5.28E+11,38.94067356,2012,232.6255773,16.33707407,2.845238068,0.070229053
1056,24,17113,2013,pop2013,172281,5.236237384,IL,3.27E-07,0,0,5.28E+11,38.94067356,2013,232.6255773,16.33707407,2.845238068,0.070229053
1057,25,17135,1970,pop1970,30260,4.480868924,IL,1.92E-07,0,0,1.58E+11,37.19941678,1970,193.2901968,9.496318371,5.149243712,0.04912985
1058,25,17135,1971,pop1971,30500,4.484299839,IL,1.92E-07,0,0,1.59E+11,37.21081403,1971,193.2901968,9.496318371,5.149243712,0.04912985
1059,25,17135,1972,pop1972,31000,4.491361694,IL,1.92E-07,0,0,1.62E+11,37.23427301,1972,193.2901968,9.496318371,5.149243712,0.04912985
1060,25,17135,1973,pop1973,31100,4.492760389,IL,1.92E-07,0,0,1.62E+11,37.23891937,1973,193.2901968,9.496318371,5.149243712,0.04912985
1061,25,17135,1974,pop1974,31100,4.492760389,IL,1.92E-07,1,1,1.62E+11,37.23891937,1974,193.2901968,9.496318371,5.149243712,0.04912985
1062,25,17135,1975,pop1975,31300,4.495544338,IL,1.92E-07,0,0,1.63E+11,37.24816745,1975,193.2901968,9.496318371,5.149243712,0.04912985
1063,25,17135,1976,pop1976,31600,4.499687083,IL,1.92E-07,1,1,1.65E+11,37.26192935,1976,193.2901968,9.496318371,5.149243712,0.04912985
1064,25,17135,1977,pop1977,32000,4.505149978,IL,1.92E-07,0,0,1.67E+11,37.2800767,1977,193.2901968,9.496318371,5.149243712,0.04912985
1065,25,17135,1978,pop1978,32200,4.507855872,IL,1.92E-07,1,1,1.68E+11,37.28906548,1978,193.2901968,9.496318371,5.149243712,0.04912985
1066,25,17135,1979,pop1979,31800,4.50242712,IL,1.92E-07,0,0,1.66E+11,37.27103156,1979,193.2901968,9.496318371,5.149243712,0.04912985
1067,25,17135,1980,pop1980,31686,4.500867418,IL,1.92E-07,0,0,1.65E+11,37.26585034,1980,193.2901968,9.496318371,5.149243712,0.04912985
1068,25,17135,1981,pop1981,32726,4.514892926,IL,1.92E-07,0,0,1.71E+11,37.31244207,1981,193.2901968,9.496318371,5.149243712,0.04912985
1069,25,17135,1982,pop1982,32662,4.514042774,IL,1.92E-07,0,0,1.70E+11,37.30961793,1982,193.2901968,9.496318371,5.149243712,0.04912985
1070,25,17135,1983,pop1983,32537,4.512377507,IL,1.92E-07,0,0,1.70E+11,37.30408603,1983,193.2901968,9.496318371,5.149243712,0.04912985
1071,25,17135,1984,pop1984,32023,4.505462015,IL,1.92E-07,0,0,1.67E+11,37.28111326,1984,193.2901968,9.496318371,5.149243712,0.04912985
1072,25,17135,1985,pop1985,31898,4.503763454,IL,1.92E-07,0,0,1.66E+11,37.27547076,1985,193.2901968,9.496318371,5.149243712,0.04912985
1073,25,17135,1986,pop1986,31602,4.499714569,IL,1.92E-07,0,0,1.65E+11,37.26202066,1986,193.2901968,9.496318371,5.149243712,0.04912985
1074,25,17135,1987,pop1987,31422,4.497233824,IL,1.92E-07,0,0,1.64E+11,37.2537798,1987,193.2901968,9.496318371,5.149243712,0.04912985
1075,25,17135,1988,pop1988,31328,4.49593267,IL,1.92E-07,0,0,1.63E+11,37.24945746,1988,193.2901968,9.496318371,5.149243712,0.04912985
1076,25,17135,1989,pop1989,31073,4.492383185,IL,1.92E-07,0,0,1.62E+11,37.23766633,1989,193.2901968,9.496318371,5.149243712,0.04912985
1078,25,17135,1990,pop1990,30643,4.486331281,IL,1.92E-07,1,1,1.60E+11,37.21756234,1990,193.2901968,9.496318371,5.149243712,0.04912985
1079,25,17135,1991,pop1991,30746,4.487788623,IL,1.92E-07,0,0,1.60E+11,37.22240352,1991,193.2901968,9.496318371,5.149243712,0.04912985
1080,25,17135,1992,pop1992,30903,4.490000642,IL,1.92E-07,0,0,1.61E+11,37.22975169,1992,193.2901968,9.496318371,5.149243712,0.04912985
1081,25,17135,1993,pop1993,30654,4.486487153,IL,1.92E-07,0,0,1.60E+11,37.21808013,1993,193.2901968,9.496318371,5.149243712,0.04912985
1082,25,17135,1994,pop1994,30848,4.489227012,IL,1.92E-07,0,0,1.61E+11,37.22718175,1994,193.2901968,9.496318371,5.149243712,0.04912985
1083,25,17135,1995,pop1995,30939,4.490506272,IL,1.92E-07,1,1,1.61E+11,37.23143136,1995,193.2901968,9.496318371,5.149243712,0.04912985
1084,25,17135,1996,pop1996,30974,4.490997294,IL,1.92E-07,0,0,1.62E+11,37.2330625,1996,193.2901968,9.496318371,5.149243712,0.04912985
1085,25,17135,1997,pop1997,31409,4.49705411,IL,1.92E-07,0,0,1.64E+11,37.2531828,1997,193.2901968,9.496318371,5.149243712,0.04912985
1086,25,17135,1998,pop1998,31440,4.497482537,IL,1.92E-07,0,0,1.64E+11,37.25460601,1998,193.2901968,9.496318371,5.149243712,0.04912985
1087,25,17135,1999,pop1999,31318,4.49579402,IL,1.92E-07,2,1,1.63E+11,37.24899688,1999,193.2901968,9.496318371,5.149243712,0.04912985
1088,25,17135,2000,pop2000,30625,4.486076097,IL,1.92E-07,0,0,1.60E+11,37.21671464,2000,193.2901968,9.496318371,5.149243712,0.04912985
1089,25,17135,2001,pop2001,30454,4.483644343,IL,1.92E-07,0,0,1.59E+11,37.20863652,2001,193.2901968,9.496318371,5.149243712,0.04912985
1090,25,17135,2002,pop2002,30440,4.483444648,IL,1.92E-07,0,0,1.59E+11,37.20797315,2002,193.2901968,9.496318371,5.149243712,0.04912985
1091,25,17135,2003,pop2003,30176,4.479661671,IL,1.92E-07,0,0,1.57E+11,37.19540637,2003,193.2901968,9.496318371,5.149243712,0.04912985
1092,25,17135,2004,pop2004,30144,4.479200881,IL,1.92E-07,0,0,1.57E+11,37.19387566,2004,193.2901968,9.496318371,5.149243712,0.04912985
1093,25,17135,2005,pop2005,29958,4.476512816,IL,1.92E-07,0,0,1.56E+11,37.1849461,2005,193.2901968,9.496318371,5.149243712,0.04912985
1094,25,17135,2006,pop2006,29959,4.476527313,IL,1.92E-07,3,2,1.56E+11,37.18499426,2006,193.2901968,9.496318371,5.149243712,0.04912985
1095,25,17135,2008,pop2008,29704,4.472814936,IL,1.92E-07,0,0,1.55E+11,37.17266201,2008,193.2901968,9.496318371,5.149243712,0.04912985
1096,25,17135,2009,pop2009,29500,4.469822016,IL,1.92E-07,0,0,1.54E+11,37.16271975,2009,193.2901968,9.496318371,5.149243712,0.04912985
1097,25,17135,2010,pop2010,30075,4.478205636,IL,1.92E-07,0,0,1.57E+11,37.19056953,2010,193.2901968,9.496318371,5.149243712,0.04912985
1098,25,17135,2011,pop2011,29784,4.473983023,IL,1.92E-07,2,1,1.55E+11,37.17654231,2011,193.2901968,9.496318371,5.149243712,0.04912985
1099,25,17135,2012,pop2012,29620,4.471585054,IL,1.92E-07,0,0,1.54E+11,37.16857643,2012,193.2901968,9.496318371,5.149243712,0.04912985
1100,25,17135,2013,pop2013,29620,4.471585054,IL,1.92E-07,1,1,1.54E+11,37.16857643,2013,193.2901968,9.496318371,5.149243712,0.04912985
1101,26,17187,1970,pop1970,21595,4.334353208,IL,1.50E-07,0,0,1.44E+11,37.06758432,1970,217.2810692,14.59454839,2.836989992,0.067168983
1102,26,17187,1971,pop1971,21600,4.334453751,IL,1.50E-07,0,0,1.44E+11,37.06791832,1971,217.2810692,14.59454839,2.836989992,0.067168983
1103,26,17187,1972,pop1972,22000,4.342422681,IL,1.50E-07,1,1,1.47E+11,37.09439053,1972,217.2810692,14.59454839,2.836989992,0.067168983
1104,26,17187,1973,pop1973,22000,4.342422681,IL,1.50E-07,0,0,1.47E+11,37.09439053,1973,217.2810692,14.59454839,2.836989992,0.067168983
1105,26,17187,1974,pop1974,22000,4.342422681,IL,1.50E-07,1,1,1.47E+11,37.09439053,1974,217.2810692,14.59454839,2.836989992,0.067168983
1106,26,17187,1975,pop1975,22000,4.342422681,IL,1.50E-07,0,0,1.47E+11,37.09439053,1975,217.2810692,14.59454839,2.836989992,0.067168983
1107,26,17187,1976,pop1976,22200,4.346352974,IL,1.50E-07,0,0,1.48E+11,37.10744668,1976,217.2810692,14.59454839,2.836989992,0.067168983
1108,26,17187,1977,pop1977,22300,4.348304863,IL,1.50E-07,1,1,1.49E+11,37.11393071,1977,217.2810692,14.59454839,2.836989992,0.067168983
1109,26,17187,1978,pop1978,22300,4.348304863,IL,1.50E-07,0,0,1.49E+11,37.11393071,1978,217.2810692,14.59454839,2.836989992,0.067168983
1110,26,17187,1979,pop1979,22000,4.342422681,IL,1.50E-07,0,0,1.47E+11,37.09439053,1979,217.2810692,14.59454839,2.836989992,0.067168983
1111,26,17187,1980,pop1980,21943,4.341296003,IL,1.50E-07,0,0,1.46E+11,37.09064779,1980,217.2810692,14.59454839,2.836989992,0.067168983
1112,26,17187,1981,pop1981,22155,4.345471754,IL,1.50E-07,0,0,1.48E+11,37.10451933,1981,217.2810692,14.59454839,2.836989992,0.067168983
1113,26,17187,1982,pop1982,21638,4.335217116,IL,1.50E-07,0,0,1.44E+11,37.07045416,1982,217.2810692,14.59454839,2.836989992,0.067168983
1114,26,17187,1983,pop1983,21482,4.332074712,IL,1.50E-07,0,0,1.43E+11,37.06001532,1983,217.2810692,14.59454839,2.836989992,0.067168983
1115,26,17187,1984,pop1984,21084,4.323953008,IL,1.50E-07,0,0,1.41E+11,37.0330356,1984,217.2810692,14.59454839,2.836989992,0.067168983
1116,26,17187,1985,pop1985,20759,4.317206429,IL,1.50E-07,0,0,1.38E+11,37.01062395,1985,217.2810692,14.59454839,2.836989992,0.067168983
1117,26,17187,1986,pop1986,20445,4.310587115,IL,1.50E-07,0,0,1.36E+11,36.98863507,1986,217.2810692,14.59454839,2.836989992,0.067168983
1118,26,17187,1987,pop1987,19853,4.297826143,IL,1.50E-07,0,0,1.32E+11,36.94624403,1987,217.2810692,14.59454839,2.836989992,0.067168983
1119,26,17187,1988,pop1988,19572,4.291635207,IL,1.50E-07,0,0,1.31E+11,36.92567819,1988,217.2810692,14.59454839,2.836989992,0.067168983
1120,26,17187,1989,pop1989,19336,4.286366637,IL,1.50E-07,0,0,1.29E+11,36.90817638,1989,217.2810692,14.59454839,2.836989992,0.067168983
1122,26,17187,1990,pop1990,19158,4.282350169,IL,1.50E-07,0,0,1.28E+11,36.89483396,1990,217.2810692,14.59454839,2.836989992,0.067168983
1123,26,17187,1991,pop1991,19215,4.283640389,IL,1.50E-07,0,0,1.28E+11,36.89911998,1991,217.2810692,14.59454839,2.836989992,0.067168983
1124,26,17187,1992,pop1992,19238,4.28415992,IL,1.50E-07,0,0,1.28E+11,36.90084583,1992,217.2810692,14.59454839,2.836989992,0.067168983
1125,26,17187,1993,pop1993,18993,4.278593568,IL,1.50E-07,0,0,1.27E+11,36.88235481,1993,217.2810692,14.59454839,2.836989992,0.067168983
1126,26,17187,1994,pop1994,19009,4.278959271,IL,1.50E-07,0,0,1.27E+11,36.88356964,1994,217.2810692,14.59454839,2.836989992,0.067168983
1127,26,17187,1995,pop1995,19068,4.280305143,IL,1.50E-07,1,1,1.27E+11,36.88804053,1995,217.2810692,14.59454839,2.836989992,0.067168983
1128,26,17187,1996,pop1996,18870,4.2757719,IL,1.50E-07,0,0,1.26E+11,36.87298143,1996,217.2810692,14.59454839,2.836989992,0.067168983
1129,26,17187,1997,pop1997,18928,4.277104727,IL,1.50E-07,0,0,1.26E+11,36.87740898,1997,217.2810692,14.59454839,2.836989992,0.067168983
1130,26,17187,1998,pop1998,18919,4.276898177,IL,1.50E-07,0,0,1.26E+11,36.87672284,1998,217.2810692,14.59454839,2.836989992,0.067168983
1131,26,17187,1999,pop1999,18931,4.277173555,IL,1.50E-07,1,1,1.26E+11,36.87763763,1999,217.2810692,14.59454839,2.836989992,0.067168983
1132,26,17187,2000,pop2000,18683,4.271446614,IL,1.50E-07,0,0,1.25E+11,36.85861314,2000,217.2810692,14.59454839,2.836989992,0.067168983
1133,26,17187,2001,pop2001,18446,4.265902204,IL,1.50E-07,0,0,1.23E+11,36.84019501,2001,217.2810692,14.59454839,2.836989992,0.067168983
1134,26,17187,2002,pop2002,18327,4.26309138,IL,1.50E-07,0,0,1.22E+11,36.83085765,2002,217.2810692,14.59454839,2.836989992,0.067168983
1135,26,17187,2003,pop2003,18114,4.258014363,IL,1.50E-07,1,1,1.21E+11,36.81399217,2003,217.2810692,14.59454839,2.836989992,0.067168983
1136,26,17187,2004,pop2004,17758,4.249394052,IL,1.50E-07,0,0,1.18E+11,36.78535611,2004,217.2810692,14.59454839,2.836989992,0.067168983
1137,26,17187,2005,pop2005,17704,4.248071401,IL,1.50E-07,0,0,1.18E+11,36.78096236,2005,217.2810692,14.59454839,2.836989992,0.067168983
1138,26,17187,2006,pop2006,17639,4.24647396,IL,1.50E-07,1,1,1.18E+11,36.77565578,2006,217.2810692,14.59454839,2.836989992,0.067168983
1139,26,17187,2008,pop2008,17411,4.240823716,IL,1.50E-07,0,0,1.16E+11,36.75688607,2008,217.2810692,14.59454839,2.836989992,0.067168983
1140,26,17187,2009,pop2009,17409,4.240773825,IL,1.50E-07,0,0,1.16E+11,36.75672034,2009,217.2810692,14.59454839,2.836989992,0.067168983
1141,26,17187,2010,pop2010,17705,4.248095931,IL,1.50E-07,0,0,1.18E+11,36.78104385,2010,217.2810692,14.59454839,2.836989992,0.067168983
1142,26,17187,2011,pop2011,17824,4.251005173,IL,1.50E-07,0,0,1.19E+11,36.79070814,2011,217.2810692,14.59454839,2.836989992,0.067168983
1143,26,17187,2012,pop2012,17731,4.24873323,IL,1.50E-07,0,0,1.18E+11,36.78316091,2012,217.2810692,14.59454839,2.836989992,0.067168983
1144,26,17187,2013,pop2013,17731,4.24873323,IL,1.50E-07,0,0,1.18E+11,36.78316091,2013,217.2810692,14.59454839,2.836989992,0.067168983
1145,27,17007,1970,pop1970,25440,4.405517107,IL,7.95E-08,0,0,3.20E+11,38.21980083,1970,261.6563589,20.89138466,1.867510846,0.079842832
1146,27,17007,1971,pop1971,25600,4.408239965,IL,7.95E-08,0,0,3.22E+11,38.22884597,1971,261.6563589,20.89138466,1.867510846,0.079842832
1147,27,17007,1972,pop1972,26400,4.421603927,IL,7.95E-08,0,0,3.32E+11,38.27324009,1972,261.6563589,20.89138466,1.867510846,0.079842832
1148,27,17007,1973,pop1973,27000,4.431363764,IL,7.95E-08,0,0,3.40E+11,38.30566157,1973,261.6563589,20.89138466,1.867510846,0.079842832
1149,27,17007,1974,pop1974,27400,4.437750563,IL,7.95E-08,0,0,3.45E+11,38.32687806,1974,261.6563589,20.89138466,1.867510846,0.079842832
1150,27,17007,1975,pop1975,27400,4.437750563,IL,7.95E-08,0,0,3.45E+11,38.32687806,1975,261.6563589,20.89138466,1.867510846,0.079842832
1151,27,17007,1976,pop1976,27600,4.440909082,IL,7.95E-08,0,0,3.47E+11,38.33737043,1976,261.6563589,20.89138466,1.867510846,0.079842832
1152,27,17007,1977,pop1977,28000,4.447158031,IL,7.95E-08,0,0,3.52E+11,38.35812899,1977,261.6563589,20.89138466,1.867510846,0.079842832
1153,27,17007,1978,pop1978,28700,4.457881897,IL,7.95E-08,0,0,3.61E+11,38.3937529,1978,261.6563589,20.89138466,1.867510846,0.079842832
1154,27,17007,1979,pop1979,29200,4.465382851,IL,7.95E-08,0,0,3.67E+11,38.41867053,1979,261.6563589,20.89138466,1.867510846,0.079842832
1155,27,17007,1980,pop1980,28630,4.456821348,IL,7.95E-08,0,0,3.60E+11,38.39022983,1980,261.6563589,20.89138466,1.867510846,0.079842832
1156,27,17007,1981,pop1981,29179,4.465070404,IL,7.95E-08,0,0,3.67E+11,38.41763261,1981,261.6563589,20.89138466,1.867510846,0.079842832
1157,27,17007,1982,pop1982,29213,4.465576159,IL,7.95E-08,0,0,3.68E+11,38.41931269,1982,261.6563589,20.89138466,1.867510846,0.079842832
1158,27,17007,1983,pop1983,29133,4.464385209,IL,7.95E-08,0,0,3.67E+11,38.41535644,1983,261.6563589,20.89138466,1.867510846,0.079842832
1159,27,17007,1984,pop1984,29175,4.465010865,IL,7.95E-08,1,1,3.67E+11,38.41743482,1984,261.6563589,20.89138466,1.867510846,0.079842832
1160,27,17007,1985,pop1985,29483,4.469571672,IL,7.95E-08,0,0,3.71E+11,38.4325855,1985,261.6563589,20.89138466,1.867510846,0.079842832
1161,27,17007,1986,pop1986,29629,4.471716994,IL,7.95E-08,0,0,3.73E+11,38.4397121,1986,261.6563589,20.89138466,1.867510846,0.079842832
1162,27,17007,1987,pop1987,29641,4.471892851,IL,7.95E-08,0,0,3.73E+11,38.44029629,1987,261.6563589,20.89138466,1.867510846,0.079842832
1163,27,17007,1988,pop1988,30111,4.478725179,IL,7.95E-08,0,0,3.79E+11,38.46299279,1988,261.6563589,20.89138466,1.867510846,0.079842832
1164,27,17007,1989,pop1989,30361,4.482316072,IL,7.95E-08,0,0,3.82E+11,38.47492147,1989,261.6563589,20.89138466,1.867510846,0.079842832
1165,27,17007,1990,pop1990,30952,4.490688717,IL,7.95E-08,0,0,3.89E+11,38.5027348,1990,261.6563589,20.89138466,1.867510846,0.079842832
1167,27,17007,1991,pop1991,31671,4.500661776,IL,7.95E-08,0,0,3.99E+11,38.53586458,1991,261.6563589,20.89138466,1.867510846,0.079842832
1168,27,17007,1992,pop1992,32651,4.513896487,IL,7.95E-08,0,0,4.11E+11,38.57982934,1992,261.6563589,20.89138466,1.867510846,0.079842832
1169,27,17007,1993,pop1993,33566,4.52589959,IL,7.95E-08,0,0,4.22E+11,38.61970279,1993,261.6563589,20.89138466,1.867510846,0.079842832
1170,27,17007,1994,pop1994,34765,4.541142234,IL,7.95E-08,0,0,4.37E+11,38.67033775,1994,261.6563589,20.89138466,1.867510846,0.079842832
1171,27,17007,1995,pop1995,36009,4.556411061,IL,7.95E-08,0,0,4.53E+11,38.7210597,1995,261.6563589,20.89138466,1.867510846,0.079842832
1172,27,17007,1996,pop1996,37167,4.570157508,IL,7.95E-08,0,0,4.68E+11,38.76672441,1996,261.6563589,20.89138466,1.867510846,0.079842832
1173,27,17007,1997,pop1997,37923,4.578902686,IL,7.95E-08,0,0,4.77E+11,38.79577526,1997,261.6563589,20.89138466,1.867510846,0.079842832
1174,27,17007,1998,pop1998,38748,4.588249291,IL,7.95E-08,0,0,4.88E+11,38.82682401,1998,261.6563589,20.89138466,1.867510846,0.079842832
1175,27,17007,1999,pop1999,39560,4.597256283,IL,7.95E-08,0,0,4.98E+11,38.85674459,1999,261.6563589,20.89138466,1.867510846,0.079842832
1176,27,17007,2000,pop2000,42053,4.623796983,IL,7.95E-08,0,0,5.29E+11,38.94491089,2000,261.6563589,20.89138466,1.867510846,0.079842832
1177,27,17007,2001,pop2001,43187,4.635353037,IL,7.95E-08,0,0,5.43E+11,38.98329927,2001,261.6563589,20.89138466,1.867510846,0.079842832
1178,27,17007,2002,pop2002,44508,4.648438079,IL,7.95E-08,0,0,5.60E+11,39.02676684,2002,261.6563589,20.89138466,1.867510846,0.079842832
1179,27,17007,2003,pop2003,46089,4.663597285,IL,7.95E-08,0,0,5.80E+11,39.07712463,2003,261.6563589,20.89138466,1.867510846,0.079842832
1180,27,17007,2004,pop2004,47693,4.678454641,IL,7.95E-08,0,0,6.00E+11,39.1264797,2004,261.6563589,20.89138466,1.867510846,0.079842832
1181,27,17007,2005,pop2005,49455,4.694210206,IL,7.95E-08,0,0,6.22E+11,39.17881855,2005,261.6563589,20.89138466,1.867510846,0.079842832
1182,27,17007,2006,pop2006,51472,4.711571044,IL,7.95E-08,0,0,6.48E+11,39.23649001,2006,261.6563589,20.89138466,1.867510846,0.079842832
1183,27,17007,2008,pop2008,53892,4.731524301,IL,7.95E-08,2,2,6.78E+11,39.30277329,2008,261.6563589,20.89138466,1.867510846,0.079842832
1184,27,17007,2009,pop2009,54020,4.73255458,IL,7.95E-08,0,0,6.80E+11,39.3061958,2009,261.6563589,20.89138466,1.867510846,0.079842832
1185,27,17007,2010,pop2010,54149,4.733590441,IL,7.95E-08,1,1,6.81E+11,39.30963686,2010,261.6563589,20.89138466,1.867510846,0.079842832
1186,27,17007,2011,pop2011,54253,4.734423758,IL,7.95E-08,0,0,6.83E+11,39.31240508,2011,261.6563589,20.89138466,1.867510846,0.079842832
1187,27,17007,2012,pop2012,53940,4.731910942,IL,7.95E-08,0,0,6.79E+11,39.30405769,2012,261.6563589,20.89138466,1.867510846,0.079842832
1188,27,17007,2013,pop2013,53940,4.731910942,IL,7.95E-08,0,0,6.79E+11,39.30405769,2013,261.6563589,20.89138466,1.867510846,0.079842832
1189,28,17141,1970,pop1970,42867,4.632123091,IL,2.15E-07,0,0,1.99E+11,37.5371824,1970,246.5616935,19.25411042,2.754024145,0.078090437
1190,28,17141,1971,pop1971,42600,4.629409599,IL,2.15E-07,0,0,1.98E+11,37.52816838,1971,246.5616935,19.25411042,2.754024145,0.078090437
1191,28,17141,1972,pop1972,43400,4.63748973,IL,2.15E-07,1,1,2.02E+11,37.55500999,1972,246.5616935,19.25411042,2.754024145,0.078090437
